,0
303,2.604072643576305
304,4.945654500854856
305,4.1707688950807285
306,12.455506146769757
307,2.387751332056193
308,4.007952318053915
309,inf
310,2.677257722822928
311,inf
312,inf
313,inf
314,inf
315,11.572108338618765
316,inf
317,3.2964182458600675
318,3.081645094595355
319,3.7187191699599076
320,2.894560296049362
321,2.5936106695164582
322,11.46340450160433
323,inf
324,inf
325,5.092467096688352
326,inf
327,inf
328,11.981778298057991
329,2.183492899200163
330,2.2941288424861552
331,1.5677736288955235
332,2.036792820800628
333,3.1381398890667827
334,inf
335,inf
336,2.068363695567688
337,11.35036170901289
338,2.962226613284528
339,8.854754116774258
340,inf
341,4.775303642767463
342,5.705686195547415
343,1.489353481050737
344,1.3367353130397288
345,inf
346,3.6234633731287795
347,5.4605917721733395
348,inf
349,19.66333495875815
350,3.7207277611702514
351,3.2337129202677404
352,inf
353,inf
354,inf
355,inf
356,inf
357,1.6793068709207624
358,inf
359,inf
360,14.312085035594018
361,inf
362,9.31069594978627
363,6.234792564236307
364,2.101541337862797
365,2.688254201028307
366,inf
367,2.8331796099383597
368,2.6972860434531767
369,1.9377993969055844
370,2.321974677006721
371,3.262907359345003
372,1.9023660641697415
373,11.182790479023193
374,2.8490267306374024
375,3.822591575091342
376,2.9536894627600807
377,10.543633059762875
378,3.3106363479019736
379,3.5932435670590097
380,3.371997397573273
381,inf
382,2.1981497818251294
383,inf
384,3.8621885669695537
385,14.241344302513832
386,3.588082347283527
387,4.10024548739441
388,6.570108144973112
389,7.935637201598327
390,13.793265559281428
391,8.374823750222877
392,inf
393,inf
394,1.7199376832239868
395,1.507489598664742
396,2.64250999891006
397,2.5326642910171575
398,2.881059244821664
399,1.1647515990336963
400,1.7369907349870481
401,1.5113464261431377
402,2.0590704810098126
403,2.599125749563469
404,6.349128373719342
405,2.042086011364074
406,2.7032960807382755
407,inf
408,3.548136064186701
409,inf
410,10.932468627740047
411,1.7928675923449937
412,1.3555039780650322
413,9.340433326874418
414,1.1424418824401124
415,3.6779788292381532
416,inf
417,15.548991952095056
418,inf
419,inf
420,inf
421,inf
422,inf
423,inf
424,5.260190998698656
425,2.8293679394210196
426,1.9286004596816262
427,2.0902999666169952
428,2.834145221602614
429,5.091471293975919
430,3.836007129301934
431,inf
432,inf
433,2.379259063383888
434,1.8057967646511237
435,1.4761903035167276
436,0.9823642101534737
437,7.729018591793943
438,2.0850703275234492
439,3.1009936825423337
440,inf
441,1.6081193189687693
442,3.2580030081485596
443,3.906056055535559
444,1.749459896263397
445,5.323969890999369
446,inf
447,1.5000695468107055
448,3.4941064657944345
449,2.5130215287147397
450,1.1204306215641064
451,1.3898947014494696
452,2.099054462470573
453,1.8597404271585933
454,1.8303384127864635
455,3.0844410486888596
456,1.7955210214989825
457,4.162400558066265
458,inf
459,3.6137004246382234
460,inf
461,5.48504927949781
462,inf
463,6.017644303484176
464,inf
465,inf
466,3.577853377893637
467,inf
468,5.519107087449496
469,5.152541261981787
470,3.0755794703452444
471,6.891561050224373
472,10.19191194766591
473,inf
474,3.9928352840308583
475,inf
476,4.259773641789247
477,inf
