,0
382,0.43917817718411384
383,
384,0.7194321444985249
385,6.897087152674039
386,1.4940919929818093
387,0.7211637264535802
388,2.191339940795553
389,1.5328008159038253
390,7.0335121856268366
391,2.269721725861448
392,
393,
394,0.12792098130583304
395,0.17478499809221637
396,0.9617929982994556
397,0.6791849728218543
398,1.3876311074689247
399,0.0895700259286295
400,0.12859782742343426
401,0.17165676036976044
402,0.33454383075765015
403,0.42971121141882
404,1.2068329771406854
405,0.31119963992708927
406,0.60581284745231
407,
408,1.1636927135519757
409,
410,6.500892718115371
411,0.27202969458810866
412,0.24720244750016235
413,3.1518178265047827
414,0.04986352567488273
415,0.7907839757358148
416,
417,13.376678973594062
418,
419,
420,
421,
422,
423,
424,0.8925004003293118
425,0.673132251471724
426,0.15055711112756642
427,0.315152180331992
428,0.6563473608474749
429,0.908053535086615
430,0.9031410449988179
431,
432,
433,0.24715505637275725
434,0.28965729072543117
435,0.2775134756853548
436,0.03947351454723434
437,3.096504189636381
438,0.30402610396445306
439,0.4954163843435679
440,
441,0.20531735200762996
442,0.7610320026688235
443,0.908804446326993
444,0.16516925126905177
445,1.2862804958463359
446,
447,0.093686285814707
448,0.8845493923452468
449,0.4947660643849133
450,0.07600684817808678
451,0.08888963907379249
452,0.42976644156438204
453,0.20732450977589534
454,0.3021778878362283
455,0.7358564961122033
456,0.16520789382622644
457,1.8639268839260648
458,
459,1.2113117736360872
460,
461,2.138533406769168
462,
463,2.566968545905687
464,
465,
466,0.7978723453892574
467,
468,2.010878296197287
469,1.0868860513217875
470,0.4898822515346879
471,1.7176764926618016
472,3.044409737709849
473,
474,0.727781780651968
475,
476,0.9177942096403646
477,
