,0
0,2.249855880522432
1,2.258357992976978
2,2.3575304490806364
3,2.2274705729893234
4,2.12774448141514
5,2.1546052011420014
6,2.390054939862568
7,2.394372876809512
8,2.51102136788779
9,2.4658727681642256
10,2.3421971923997202
11,2.0939874153586624
12,2.3627093108492807
13,2.1900593970816837
14,2.3380141209216116
15,2.1924270765323906
16,2.3297804440590606
17,2.2423156085375355
18,2.4963759152748546
19,2.2776319331105626
20,2.3510173139736983
21,2.5130640781050806
22,2.320858312734196
23,2.1885914537930953
24,2.545832426244626
25,2.0848080186620077
26,2.299026825868813
27,2.283989058177634
28,2.3667628065766326
29,2.1389012140943753
30,2.4285169106884696
31,2.2292422703717265
32,2.4975706790946357
33,2.1037113128687595
34,2.474166934755231
35,2.318847035708655
36,2.1439800424596505
37,2.370797260844184
38,2.329530567548095
39,2.330517862381472
40,2.4328438192204733
41,2.433267158348533
42,2.2221133308979133
43,2.482427438439364
44,2.195223106709924
45,2.2869476604323205
46,2.2842177051734067
47,2.231921133886682
48,2.250624451465524
49,2.4297937333830233
50,2.0742479604694055
51,2.130988533744534
