,0
0,0.12551171230329272
1,0.08662203066046896
2,0.14155920805042613
3,0.1570796797040387
4,0.15541198972046272
5,0.05376489412686582
6,0.11653408997363773
7,0.06417238121643278
8,0.0893601635127827
9,0.1254902859612613
10,0.07668590618094019
11,0.07031755670365122
12,0.09512532860129068
13,0.10374898770721103
14,0.056135128809067125
15,0.1359929665880726
16,0.07993827732404483
17,0.09549172343807569
18,0.08810400948143497
19,0.06059507233611685
20,0.09083752943928307
21,0.12220113086533432
22,0.08846538131207675
23,0.07483251555764665
24,0.20416431024487647
25,0.11183216289729168
26,0.17752816047154557
27,0.15532544773082888
28,0.13995394184219023
29,0.08774873028967085
30,0.1986560345301973
31,0.11530706569402789
32,0.15551788509149989
33,0.08150163659830661
34,0.16328052498984832
35,0.08215476338322346
36,0.0864864490675204
37,0.13811782437297365
38,0.1383928752129755
39,0.08910889683874991
40,0.05670552674387518
41,0.13440833112943815
42,0.09058800031230116
43,0.13793383508128143
44,0.0941689514459596
45,0.10050323664664328
46,0.13821555362570634
47,0.09757194416455156
48,0.0788421939350533
49,0.14064735745412632
50,0.07578962194601904
51,0.13475744570102066
