,roc_auc,average_precision,accuracy,precision,f1,detected_anomalies,fit_time
0,0.7721604285714285,0.22693666025978354,0.9402191780821918,0.27266666666666667,0.27266666666666667,1500.0,1.3967912197113037
1,0.7659315142857144,0.2574852180281079,0.942958904109589,0.306,0.306,1500.0,1.3481781482696533
2,0.780607342857143,0.2521607263158711,0.9424109589041096,0.29933333333333334,0.29933333333333334,1500.0,1.3074572086334229
3,0.7658206761904761,0.2374029790561687,0.9415342465753425,0.2886666666666667,0.2886666666666667,1500.0,1.3019535541534424
4,0.7729547904761904,0.2387356212140971,0.9417534246575342,0.29133333333333333,0.29133333333333333,1500.0,1.3034441471099854
5,0.7427682095238095,0.18299731757491391,0.9363287671232877,0.22533333333333333,0.22533333333333333,1500.0,1.3138370513916016
6,0.7505549904761906,0.19769975169157417,0.9389041095890411,0.25666666666666665,0.25666666666666665,1500.0,1.3090226650238037
7,0.7567533238095239,0.20581574340292869,0.9389041095890411,0.25666666666666665,0.25666666666666665,1500.0,1.3426127433776855
8,0.7511192952380952,0.188143840856685,0.9372602739726027,0.23666666666666666,0.23666666666666666,1500.0,1.2979037761688232
9,0.7604811238095237,0.21865815766889518,0.9396164383561644,0.2653333333333333,0.2653333333333333,1500.0,1.2977213859558105
