,0
0,0.055012480238834975
1,0.0757880329364307
2,0.09056315591686606
3,0.08003478999620556
4,0.12160269178200382
5,0.12713844387282508
6,0.13573123863464948
7,0.11567211894796783
8,0.0642740504708428
9,0.1161360539175346
10,0.092655937139045
11,0.08902040292323327
12,0.11446889551124076
13,0.15933032055094937
14,0.09147154825404645
15,0.07669721072681694
16,0.1364287081282511
17,0.10208596994648118
18,0.10815216310854513
19,0.09004531197455394
20,0.15420020480042268
21,0.13589348139652682
22,0.10169227725856614
23,0.09478894342241169
24,0.1443215046926716
25,0.10451322252859212
26,0.17284788857946942
27,0.0784598246454571
28,0.19818594398720443
29,0.09820772216712052
30,0.14923816181361133
31,0.12487739590041201
32,0.06874966681986801
33,0.1289598025564123
34,0.09479879534312453
35,0.12149331522567217
36,0.05435768966342628
37,0.12059817304005133
38,0.10407012393665513
39,0.09895739145806262
40,0.0841544941361747
41,0.10448824842720777
42,0.11992883726688261
43,0.09236570904197951
44,0.141415340828638
45,0.11698908141274449
46,0.09508402447269973
47,0.11123409678572208
48,0.07210178831454735
49,0.12091746808254522
50,0.08493439639599525
51,0.09583760998634248
