,0
0,0.11170946692729772
1,0.05800282563477193
2,0.24037360231157157
3,0.1548551622224753
4,0.1681474786134379
5,0.1024861153931552
6,0.4413806845850322
7,0.09349565778945194
8,0.0981480458651857
9,0.28576270317566166
10,0.45506834566678506
11,0.09216616312140223
12,0.27697364218898096
13,0.09493297364204871
14,0.07931802694851245
15,0.5031361910306126
16,0.09591237178185424
17,0.31076359434751955
18,0.3058255693102255
19,0.20047151409076247
20,0.214119248170698
21,0.23048081342762114
22,0.09327699905844876
23,0.09673349348126073
24,0.14593375862780533
25,0.09533780360579668
26,0.10392999520986959
27,0.16105693980204855
28,0.13201915127860855
29,0.12483533019147414
30,0.13664432771237378
31,0.07860865093548587
32,0.16255262714692073
33,0.36355009871420585
34,0.1940173288814002
35,0.14871805869800794
36,0.07716379610426649
37,0.3974365069525324
38,0.10372621657386573
39,0.08238695939081603
40,0.08970492443203977
41,0.09917533377929658
42,0.21067791128700425
43,0.13532834165025642
44,0.08841122069868124
45,0.4305067806299088
46,0.23066815643738048
47,0.11425853842545931
48,0.07234302346230952
49,0.4082706596210951
50,0.11325552648603693
51,0.07161995199654025
