,0
0,0.15949147627318735
1,0.12815865380529232
2,0.11095933150795827
3,0.15999199695813007
4,0.10385558434541872
5,0.09924774361161255
6,0.23526985587654378
7,0.0912041204344851
8,0.08462879188349472
9,0.2553231037401654
10,0.20148366155463973
11,0.06045968062177486
12,0.1499060040285701
13,0.11551583733579979
14,0.11754192212072781
15,0.18269158691211895
16,0.14656818536804664
17,0.13369229593165352
18,0.24836072236452292
19,0.13634549143475674
20,0.09670583989970721
21,0.22389394169763585
22,0.12283958176451833
23,0.11047708049227527
24,0.17718108107160652
25,0.14944802617650801
26,0.08900460030917123
27,0.5670061298617424
28,0.09489510494410797
29,0.2447009288025662
30,0.0940022614426442
31,0.1620384829758043
32,0.1213302354972079
33,0.36629903918328327
34,0.09734248717163499
35,0.09992189531658652
36,0.06223861509991843
37,0.08496125128439487
38,0.17812194423681274
39,0.11948901671922947
40,0.09164519195332375
41,0.07710369469589977
42,0.19975552598421153
43,0.13934016766793103
44,0.09972037522292482
45,0.10316856407691409
46,0.3316225806907864
47,0.09336500127130759
48,0.14110947401279247
49,0.17662380713143588
50,0.09324850189650932
51,0.05467342351954005
