,0
0,2.0473902864040543
1,2.3440854163921947
2,2.5742873503796813
3,2.771251855080743
4,2.1077551661126845
5,1.9703768016990495
6,2.8536110861884714
7,2.381824349759433
8,2.2060250399482935
9,4.580917586102052
10,2.8838993182792416
11,2.14463080305782
12,2.689485314383597
13,2.3452015244152227
14,2.171067426527384
15,2.626002647262174
16,2.462626175688817
17,3.2783199112215415
18,3.717180811165158
19,2.4340586987745523
20,2.2402022625769624
21,3.7906370268590877
22,2.325280862071822
23,2.968068340256345
24,2.3847428799362933
25,2.250978772090135
26,2.3471765244521143
27,4.914385141198531
28,2.267994466814042
29,3.4962379250273172
30,2.418931350493265
31,2.2274000876084363
32,2.3590314485309825
33,5.660250639602433
34,2.4320701123114077
35,2.1656017638245073
36,2.208147118964559
37,2.165045135822615
38,2.591458251277138
39,2.442671833139456
40,2.245709281048447
41,2.064266839365784
42,2.918972112207555
43,2.1915336842784834
44,2.103956932048911
45,2.244329909937364
46,5.0896701345254485
47,2.1216670828777136
48,2.1014007915645085
49,3.226205342864658
50,2.092098689007371
51,2.0573664327916585
