,roc_auc,average_precision,accuracy,precision,f1,detected_anomalies,fit_time
0,0.9551490952380952,0.9081356909396998,0.9891506849315068,0.868,0.868,1500.0,1.286259651184082
1,0.9558555714285714,0.9055785799859628,0.9887123287671233,0.8626666666666667,0.8626666666666667,1500.0,1.2996456623077393
2,0.9570725047619046,0.9081077425895878,0.9893698630136987,0.8706666666666667,0.8706666666666667,1500.0,1.2510602474212646
3,0.9545371333333333,0.9104104730429984,0.9896438356164383,0.874,0.874,1500.0,1.2596080303192139
4,0.9563389619047619,0.9086584188068165,0.9890958904109589,0.8673333333333333,0.8673333333333333,1500.0,1.2563486099243164
5,0.9554019142857143,0.9063762174502084,0.9895342465753425,0.8726666666666667,0.8726666666666667,1500.0,1.2550714015960693
6,0.9549188095238096,0.904573867439352,0.9888767123287672,0.8646666666666667,0.8646666666666667,1500.0,1.291727066040039
7,0.9557063714285714,0.9092952408147986,0.9892602739726027,0.8693333333333333,0.8693333333333333,1500.0,1.3186376094818115
8,0.9555092285714286,0.9104739848040893,0.9897534246575342,0.8753333333333333,0.8753333333333333,1500.0,1.2432889938354492
9,0.9567454380952382,0.9089354634534366,0.9892054794520548,0.8686666666666667,0.8686666666666667,1500.0,1.2454519271850586
