,0
0,2.346686563906159
1,2.3133178070909195
2,2.2974366895092873
3,2.4335283864307593
4,2.1218074791272765
5,2.2754804888544102
6,2.5488008335578347
7,2.313943460654575
8,2.472675661242408
9,2.3946678854291172
10,2.352603247542908
11,2.1215575786694165
12,2.440042505769993
13,2.3577549875726453
14,2.189609068264185
15,2.2955784012002716
16,2.5698588763923613
17,2.1618975737185844
18,2.4384261049577107
19,2.1683268261156057
20,2.338800189675853
21,2.2641728110808534
22,2.303357646896089
23,2.0496598838554734
24,2.5749359814129074
25,2.1129250953918444
26,2.4143437412061184
27,2.197461475574824
28,2.247973375733868
29,2.2563111956300888
30,2.594416134377015
31,2.286752646814132
32,2.3442289752634906
33,2.1378882225517075
34,2.3585288305895338
35,2.219857736112462
36,2.16366089488883
37,2.553854901343476
38,2.0738584842876397
39,2.403467925429442
40,2.4423165394011863
41,2.2443250025124795
42,2.4452477954331293
43,2.3943965079645233
44,2.261912518357481
45,2.1451480440686757
46,2.2914696807818835
47,2.1633598513420744
48,1.9622796928279367
49,2.496304065288511
50,2.1389932286000257
51,2.06458465370777
