,0
0,0.07287560743383735
1,0.15401594746044198
2,0.10502573225875146
3,0.11584540276816072
4,0.06600337262411728
5,0.08790094777637651
6,0.14939692131244578
7,0.0458014837827392
8,0.056109382479740406
9,0.08841486089398519
10,0.09325839921785904
11,0.0944222411700415
12,0.1361113500258751
13,0.20366257855731995
14,0.12037837527915171
15,0.12013515102067196
16,0.09605978823667177
17,0.12041854496402275
18,0.32216177600276025
19,0.11560917993978356
20,0.09955835886064388
21,0.11162254324155824
22,0.07282446439203175
23,0.09748405526145724
24,0.15355476093713058
25,0.13147170351603432
26,0.11176777147000005
27,0.10090499647536944
28,0.1517322460645593
29,0.11546868878984903
30,0.15126573563325926
31,0.09341697627952589
32,0.0947126261372116
33,0.10670320454921858
34,0.08795181630312088
35,0.08601543202944344
36,0.09902648033865552
37,0.2002592180197338
38,0.15020143247997667
39,0.13867478918404744
40,0.09504121866194064
41,0.06287812376764386
42,0.07057629474344443
43,0.1014600507952281
44,0.0954721753803101
45,0.07437068041956435
46,0.1104318173326628
47,0.10703206733929452
48,0.10458622306554985
49,0.18962433292896402
50,0.10389499574758607
51,0.10170435207330109
