,0
0,0.1058123859659503
1,0.11359734483339005
2,0.1478695074430825
3,0.08314053987561676
4,0.1442997461355035
5,0.11465683543872725
6,0.20139555723990163
7,0.1578103140738036
8,0.11344075518529446
9,0.09584546800493461
10,0.11697627671312283
11,0.12484461292276668
12,0.10924772189464539
13,0.18299227822223085
14,0.11648295481707643
15,0.1039806540827091
16,0.10452360886700318
17,0.08630997106848672
18,0.055895219831992554
19,0.11173684853157172
20,0.07284082818949958
21,0.1906783514540899
22,0.07846353052017957
23,0.20949882228913666
24,0.1228557053908844
25,0.0731267341513675
26,0.16623831611908102
27,0.13273208802169711
28,0.13492866869801382
29,0.06765351445203732
30,0.09496428881363266
31,0.16158989873202256
32,0.11705967166844602
33,0.10706948745932178
34,0.14920696317151355
35,0.07713576585650744
36,0.0506799628071133
37,0.1073282413234013
38,0.12924115214020301
39,0.10790977273275491
40,0.107390798947725
41,0.07280749433486122
42,0.1232433074390116
43,0.11398643166080878
44,0.10961941821331521
45,0.06191377584846789
46,0.0757497077839465
47,0.1305047898678845
48,0.12888275449171221
49,0.1476422881837157
50,0.49953138087846005
51,0.11006551240570386
