,0
0,0.10083491274001394
1,0.10821512281982353
2,0.19898760382036582
3,0.2481272138955604
4,0.10263272155257669
5,0.18397869982475287
6,0.2750693387915982
7,0.26742742924910246
8,0.12387815891537886
9,0.09734459627120823
10,0.2167695479414185
11,0.07042475673490775
12,0.3338590241353438
13,0.11688138935422508
14,0.06322675878469657
15,0.40999520102737147
16,0.13331122963975559
17,0.3055246611031764
18,0.2567684743114953
19,0.4488267465651085
20,0.35069007499019705
21,0.3024124787997447
22,0.22320207470411782
23,0.13647362250249853
24,0.18127152459261336
25,0.13613102974653565
26,0.1558641116303093
27,0.10865295029004986
28,0.3450011426127545
29,0.15079243408290946
30,0.2737766129867679
31,0.11088930856543965
32,0.3585101614007118
33,0.10469547048257988
34,0.40858476025931934
35,0.08875546527463557
36,0.07968478456895244
37,0.2519286971270136
38,0.11106464796108442
39,0.15099524863897634
40,0.1652484879529068
41,0.14521708728737093
42,0.22148523365081102
43,0.2725960772911094
44,0.2235263343620391
45,0.9765236003635281
46,0.292498057896838
47,0.06952858090560148
48,0.10503870264313034
49,0.17874046701817992
50,0.28722713449771414
51,0.07792068644489174
