,roc_auc,average_precision,accuracy,precision,f1,detected_anomalies,fit_time
0,0.7296466761904762,0.21293251430167076,0.939013698630137,0.258,0.258,1500.0,1.3886778354644775
1,0.7222816761904761,0.18054611589885636,0.9375890410958904,0.24066666666666667,0.24066666666666667,1500.0,1.339646577835083
2,0.7359247999999999,0.1872015039843913,0.9383013698630137,0.24933333333333332,0.24933333333333332,1500.0,1.2860381603240967
3,0.7293272666666667,0.18252056701288388,0.9376986301369863,0.242,0.242,1500.0,1.2994108200073242
4,0.7169971142857143,0.1529940183514935,0.9352876712328767,0.21266666666666667,0.21266666666666667,1500.0,1.296144723892212
5,0.7372113333333333,0.19291741064173884,0.9381369863013699,0.24733333333333332,0.24733333333333332,1500.0,1.3047113418579102
6,0.7409145047619048,0.23669089750904787,0.9412054794520548,0.2846666666666667,0.2846666666666667,1500.0,1.3080496788024902
7,0.7365010095238094,0.19979896031404631,0.9396712328767123,0.266,0.266,1500.0,1.3272809982299805
8,0.7339802380952382,0.1744592573972433,0.937917808219178,0.24466666666666667,0.24466666666666667,1500.0,1.2930340766906738
9,0.7331207619047619,0.1774771539496047,0.937917808219178,0.24466666666666667,0.24466666666666667,1500.0,1.2901945114135742
