,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,0.9834078355154668,0.9839563135933727,0.988026435498367,0.9846826454496058,0.9892037947785922,0.9856818959008722,0.9899082129899811,0.9887225288859153,0.988424710939482,0.9892217438945862,0.9915654557878232,0.9905501721847588,0.9893572650958202,0.9913643617287422,0.9881748574266749,0.9903749910871866,0.990616641168047,0.9905155986387396,0.9910308866897393,0.991356822127317,0.9902549867902898,0.9914146760317721,0.9900085686746339,0.9912805306104815,0.9892984781488463,0.9911087780181416,0.990677739675841,0.9910780125445297,0.9881549271578868,0.9907504242524521,0.9919892287726174,0.9906622397837226,0.990662336019475,0.9918497313542647,0.9921413912127937,0.9916545993472935,0.9915400866097799,0.9911573662945801,0.9912761742516526,0.9909401916020747,0.990900733798838,0.991235156105619,0.9891985241638654,0.9896082507345253,0.9882795965252066,0.9857161057053905,0.9781271070124761,0.9806984146661637,0.9841933616091213,0.986117346904563,0.9653396234008413,0.96430091680307
