,roc_auc,average_precision,accuracy,precision,f1,detected_anomalies,fit_time
0,0.9237640571428571,0.8809369548773729,0.989041095890411,0.8666666666666667,0.8666666666666667,1500.0,1.3183462619781494
1,0.9231257047619048,0.8799860061595143,0.9888767123287672,0.8646666666666667,0.8646666666666667,1500.0,1.2848052978515625
2,0.924192980952381,0.8811467971841113,0.988986301369863,0.866,0.866,1500.0,1.2465147972106934
3,0.921019380952381,0.8794311250611925,0.9888767123287672,0.8646666666666667,0.8646666666666667,1500.0,1.2693631649017334
4,0.9221690666666666,0.8799690056829164,0.9889315068493151,0.8653333333333333,0.8653333333333333,1500.0,1.3609519004821777
5,0.923776057142857,0.8811367076757622,0.9891506849315068,0.868,0.868,1500.0,1.2652583122253418
6,0.9226387523809523,0.8803761785356322,0.9888767123287672,0.8646666666666667,0.8646666666666667,1500.0,1.2516083717346191
7,0.9215325999999999,0.879269134656137,0.9888767123287672,0.8646666666666667,0.8646666666666667,1500.0,1.239194393157959
8,0.9254244095238096,0.8811419435481856,0.9889315068493151,0.8653333333333333,0.8653333333333333,1500.0,1.2548432350158691
9,0.9240222095238095,0.881206655719525,0.989041095890411,0.8666666666666667,0.8666666666666667,1500.0,1.2626101970672607
