,0
0,2.763020672759637
1,2.1456450492013075
2,2.654245645133443
3,3.427098243236378
4,2.1689597831741523
5,2.068246758060913
6,3.469931742614155
7,2.663449462855061
8,2.1049170202966687
9,2.2815427630248037
10,3.125775625240553
11,2.0516620633965688
12,3.3648507150468454
13,2.2192026646269456
14,2.0677458446857573
15,2.829683232416637
16,2.133500408558076
17,3.5974883660328247
18,3.530562550142348
19,4.085799692003722
20,3.171631814006311
21,2.1944674421920247
22,2.494905406274012
23,2.2320884977071636
24,2.7847303376434365
25,2.0146287685126674
26,2.7255664909642374
27,2.1474911605970615
28,2.8505247066048827
29,2.338549923136869
30,3.0720165974620706
31,2.1643717409163363
32,3.186112642479986
33,2.166838958547989
34,2.8001139878980337
35,2.3336995739670474
36,1.9918746212641323
37,3.5881749082262417
38,2.0102664836802844
39,2.118588166854747
40,2.2356210603735076
41,2.1653796772160967
42,2.575352384187355
43,2.716303282604017
44,4.903957342222873
45,3.448350144644428
46,2.501921798589636
47,2.024741715161551
48,2.135359858664353
49,2.971147127465887
50,2.3106038062467746
51,2.0563619274014275
