,0
0,0.1058868665673402
1,0.10353096836194782
2,0.20138814169602684
3,0.349514574142853
4,0.09663307061104305
5,0.10277914881631264
6,0.2423966579023484
7,0.23457052536577264
8,0.06804070447889952
9,0.08730284595284629
10,0.181821630423294
11,0.04916348126571323
12,0.1717273425198968
13,0.09911564407660761
14,0.09661421284919179
15,0.12468320741780974
16,0.12770998815582713
17,0.17900507074889435
18,0.14327460652883642
19,0.27424915168911496
20,0.1787791371198734
21,0.1580771321598934
22,0.11811771527530647
23,0.13916018955983606
24,0.13127404181154068
25,0.11721606066180434
26,0.13455414625285433
27,0.07903656339116032
28,0.12557631491025878
29,0.09740061571700266
30,0.2385228283323563
31,0.1359867177652606
32,0.2773034096299565
33,0.07244884255349522
34,0.10240979013619975
35,0.1410220198185955
36,0.03971561554555428
37,0.24448892317729176
38,0.07301466934905787
39,0.08457572003473648
40,0.08860750585254007
41,0.11728232199236381
42,0.15257221726152123
43,0.1354722555561649
44,0.5448675147382283
45,0.198622087682626
46,0.14986300018997786
47,0.09190198992431406
48,0.10028857582419193
49,0.15163647712398834
50,0.09885525706750276
51,0.0898935390688147
