,0
0,0.10010341230498795
1,0.12421183575544689
2,0.11034945740837034
3,0.08339810713177737
4,0.10450386642294678
5,0.10462236515839995
6,0.11523410675257459
7,0.09440516278604705
8,0.07522707153006726
9,0.15125291056724635
10,0.1250386839793208
11,0.055433577285889504
12,0.31827551976006235
13,0.15927663656373894
14,0.12266663067872088
15,0.0779103497197985
16,0.16878759423942244
17,0.1140030774875535
18,0.10443648522921477
19,0.24894098633339998
20,0.08059579269717641
21,0.07631306983843003
22,0.07265762179544945
23,0.09512203018411196
24,0.13492380076026494
25,0.11024057068697146
26,0.07633498284110715
27,0.07202882322384407
28,0.19683938391844827
29,0.10539069715720768
30,0.0907576579903257
31,0.11114493538773781
32,0.1383295569764656
33,0.09418224116293117
34,0.1537577404557248
35,0.10532123641965786
36,0.10515085199988186
37,0.06813222580084502
38,0.10441669149806312
39,0.11721480050134427
40,0.091432848268278
41,0.11440369435723402
42,0.10359446995679106
43,0.12546737802137287
44,0.07504727191501807
45,0.42268451597114876
46,0.11740907803608543
47,0.10862012695658421
48,0.06395189126575586
49,0.10919850769337153
50,0.07515229637142168
51,0.14382420528990178
