,0
0,2.2316998843281413
1,2.307469116262831
2,2.173267315707797
3,2.247519570445088
4,2.121746621102548
5,2.0354758823496533
6,2.392113757729442
7,2.398538550584041
8,5.801980984818027
9,2.3397632890228524
10,2.432229040910652
11,2.270614976126434
12,2.4075460439606404
13,2.194356837840875
14,2.161905709730898
15,2.0768318687653027
16,2.3968368102216067
17,2.2867703008291067
18,2.473920195483429
19,2.261715411852763
20,12.46591580440739
21,2.3799045531662486
22,2.316964140954491
23,2.085507820980366
24,2.414346592097011
25,2.2445889346414134
26,2.172215329540766
27,2.235054658248243
28,2.371355079440523
29,2.2609103362634584
30,2.398661479379963
31,2.2116527511754773
32,2.3846213601489206
33,2.1756236259408874
34,2.4533241784021302
35,2.039416650559702
36,2.2607334304617144
37,2.388926344279658
38,2.051070706881734
39,2.1823706424439258
40,2.3350046033855563
41,2.20563910015622
42,2.328938819260858
43,2.4224312051034484
44,2.3200638616259317
45,2.303734933755341
46,2.2500218479250793
47,2.109448308878497
48,2.0202032064776767
49,2.3337566669825387
50,5.574723892287714
51,2.1317537830077193
