,0
0,0.11494349958064515
1,0.12190398765447494
2,0.0809921396091849
3,0.08898883555634987
4,0.0843509317921818
5,0.07935940800430888
6,0.1323298637374925
7,0.1475055967572596
8,0.758186713324489
9,0.11824645810974237
10,0.1340254943259626
11,0.16317704274370615
12,0.09736364869704708
13,0.0980851335317887
14,0.10095747827766742
15,0.11108592896313842
16,0.09378043485446567
17,0.09284983551563389
18,0.10177121037765255
19,0.11518976904997472
20,1.1704604700313503
21,0.10554412587437505
22,0.09578064774611651
23,0.11581366016346503
24,0.1210057662602383
25,0.12948615633739388
26,0.1261757054781524
27,0.11978264821848628
28,0.10160777699139187
29,0.09363585546276282
30,0.09832626514814763
31,0.07795113519613549
32,0.17811046110913828
33,0.12587872592963076
34,0.08898439435069046
35,0.07181179660224443
36,0.06195838964382683
37,0.1258248699330582
38,0.059646673914014604
39,0.11862035673048192
40,0.11352787991738672
41,0.09911707416812149
42,0.0634514785851053
43,0.18337361354075365
44,0.15575055189597473
45,0.13617474887032616
46,0.19383581380033596
47,0.08162589952925906
48,0.059247080870703885
49,0.12881631245668038
50,0.5404793388113612
51,0.11003952389618617
