,0
0,0.2734406250390416
1,0.10487053210162958
2,0.21063847547372236
3,0.13044657768128398
4,0.10924948867206216
5,0.10651740317005916
6,0.20962005746137205
7,0.06838381515299731
8,0.09468216297233652
9,0.08117955285995161
10,0.2342519925012246
11,0.08377735241849502
12,0.19582148928380394
13,0.15070616268625148
14,0.11141291461531785
15,0.12418681602005677
16,0.11159182545000378
17,0.13152290647335543
18,0.17071387549808373
19,0.3114851337586099
20,0.23847303967879244
21,0.25787063658697695
22,0.31191879088110286
23,0.1056324542179763
24,0.17446606353823582
25,0.10884293582615084
26,0.12616036490582935
27,0.136606697791075
28,0.23608457519611123
29,0.2588086160738654
30,0.27059778116513605
31,0.08179420412381307
32,0.18746213061031514
33,0.22427349851794784
34,0.18661545932350077
35,0.09544093950813896
36,0.06249493094166425
37,0.18067865300998656
38,0.0858462815086965
39,0.14918777053622617
40,0.08346347160706229
41,0.14098906398332095
42,0.13660528882897272
43,0.23268321938969486
44,0.2253700185156085
45,0.34650446598164913
46,0.20594824030884837
47,0.09056499615003863
48,0.06368555099220495
49,0.08120614752998526
50,0.2691113376369723
51,0.1506416009514977
