,roc_auc,average_precision,accuracy,precision,f1,detected_anomalies,fit_time
0,0.9547928571428572,0.9256276113520027,0.992,0.9026666666666666,0.9026666666666666,1500.0,1.6767382621765137
1,0.9565070095238096,0.9250868584482016,0.9918904109589041,0.9013333333333333,0.9013333333333333,1500.0,1.4072957038879395
2,0.9559280000000001,0.923572461139719,0.9917260273972602,0.8993333333333333,0.8993333333333333,1500.0,1.2671382427215576
3,0.9555297523809523,0.9243082923962052,0.9916712328767123,0.8986666666666666,0.8986666666666666,1500.0,1.27433180809021
4,0.9573621142857142,0.927404369202128,0.9920547945205479,0.9033333333333333,0.9033333333333333,1500.0,1.277909278869629
5,0.9559138857142857,0.9234300967920794,0.9915616438356164,0.8973333333333333,0.8973333333333333,1500.0,1.3517508506774902
6,0.9548193333333334,0.9214720422677494,0.9916712328767123,0.8986666666666666,0.8986666666666666,1500.0,1.3477582931518555
7,0.9566958285714285,0.9291277197523894,0.9923835616438356,0.9073333333333333,0.9073333333333333,1500.0,1.4308586120605469
8,0.9548424190476191,0.9257410489149484,0.9921095890410959,0.904,0.904,1500.0,1.2984271049499512
9,0.9564618476190478,0.9275931975902414,0.9918904109589041,0.9013333333333333,0.9013333333333333,1500.0,1.6195087432861328
