,0
0,2.2992237504121875
1,2.096201113318986
2,2.4040219935231795
3,2.3207418834136413
4,2.3145047019563636
5,2.18869449197615
6,2.441449636900491
7,2.2488232174392175
8,4.1833766580305864
9,2.3711370884340055
10,2.1598173335874824
11,2.2356275284548057
12,2.4802768074874773
13,2.223947861055874
14,2.322717538529905
15,2.274501222183994
16,2.368585882995218
17,2.2313528579097257
18,2.464619195961435
19,2.289920489837043
20,2.178251047673231
21,2.3069733725273935
22,2.3171750617493005
23,2.009101444190477
24,2.430444260270748
25,2.0842593082648313
26,2.294226476054419
27,2.3811579990799627
28,2.2805187762480976
29,2.377072937078233
30,2.34260539635745
31,2.1092486066867124
32,2.580709050566612
33,2.194908367513645
34,2.4701265816494797
35,2.088742793143265
36,2.2586925759732956
37,2.5446973454911546
38,2.305702986712048
39,2.331159922362067
40,2.208212231319261
41,2.2522309244315224
42,2.299001918474884
43,2.392927238078131
44,2.3073819657167016
45,2.0695105364382194
46,2.184157696419885
47,2.1394683580220724
48,2.276764739452939
49,2.4850063957596635
50,6.382316752775931
51,2.1754674129407063
