,0
0,0.09517794596869068
1,0.051813781637669566
2,0.24702103427761576
3,0.32611283856935147
4,0.1358397655121525
5,0.07029255569154626
6,0.27172589249952595
7,0.1289638277497337
8,0.1344536931605122
9,0.11453071221156322
10,0.21814885310787357
11,0.1141186219363551
12,0.34004124386836754
13,0.09002835629693803
14,0.11206949721966575
15,0.15989286530467972
16,0.09408882129431038
17,0.5233289961964394
18,0.2520479624601661
19,0.2898003949766909
20,0.2576409526234019
21,0.25770232975478047
22,0.11373051763053961
23,0.15244936338832193
24,0.1905982697003485
25,0.06917153646402997
26,0.14916515450538048
27,0.10258890459033783
28,0.19344668211354
29,0.15630899547502253
30,0.1835869621586872
31,0.05879334626627117
32,0.2376615599193881
33,0.12443004966077591
34,0.2344141001810288
35,0.06769260052845716
36,0.08670558270758963
37,0.17982700529089035
38,0.08427256754103889
39,0.10406483030925723
40,0.11238843921056357
41,0.09605010725118754
42,0.13019805280346214
43,0.10932742963701596
44,0.07741446032385153
45,0.2520516128656485
46,0.12533840781802522
47,0.1025417084920075
48,0.06747129933153156
49,0.35215724002490184
50,0.23822223708536427
51,0.08984758824895744
