,0
0,2.055725363782838
1,2.359496305522913
2,2.4029462498770946
3,2.263450244864696
4,2.168931914472858
5,2.325714093166094
6,2.6141168807516566
7,2.2226778664575217
8,2.333527207705946
9,2.339490846765846
10,2.2078229635974496
11,2.1831931802366378
12,2.4096934593271904
13,2.3016504215671607
14,2.2139860731368133
15,2.252873211642066
16,2.3003157443181714
17,2.8874581752226898
18,3.138949536656054
19,2.294131541999711
20,2.187123917452126
21,2.3730386436480457
22,2.291544083642744
23,2.22187975095028
24,2.277457837972158
25,2.235239055528886
26,2.299501320222009
27,2.3577122130008403
28,2.515463171271087
29,2.4533598600949817
30,2.4819223095024925
31,2.1991521570486485
32,2.236856468482401
33,2.136166257025203
34,2.652759727966779
35,2.100531600442221
36,2.3604899253291105
37,2.396001609106631
38,2.239414082283985
39,2.312540792662544
40,2.5383088076647775
41,2.0483864754624443
42,2.4885780113642655
43,2.290606499898524
44,2.360042912722995
45,1.9857159652472596
46,2.33758289761589
47,2.3139386256679577
48,2.0094390057275313
49,2.715858049524835
50,2.0957255251011904
51,2.060727045712653
